File,Start date,Sheraton,Type,Num,Rep-name-DUN,Rep-name,DUN,Question
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 18,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Mohon dinyatakan inisiatif daripada kerajaan negeri dalam membantu usahawan dan koperasi yang terjejas akibat wabak pandemik Covid-19?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 19,YB DATUK MD OTHMAN BIN YUSOF (KUKUP),YB DATUK MD OTHMAN BIN YUSOF,KUKUP,"Bagaimanakah pengguna beragama Islam di negeri Johor khususnya boleh memastikan semua daging ayam, kambing dan lembu yang dijual di pasaran adalah benar-benar halal?"
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 20,YB DATO’ IR SYED SIS BIN SYED ABDUL RAHMAN (TANJUNG SURAT),YB DATO’ IR SYED SIS BIN SYED ABDUL RAHMAN,TANJUNG SURAT,Setakat ini berapa buah yayasan dibawah Pihak Berkuasa Tempatan (PBT) di seluruh negeri Johor yang pendaftarannya telah dimuktamadkan?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 21,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,"Setakat tahun 2018, kelihatan kebanyakan graduan lepasan Diploma di Pendidikan MARSAH menanggung pengangguran serta tercari-cari peluang pekerjaan. Bilakah lantikan daripada lepasan Diploma Pendidikan Marsah untuk jawatan guru agama DGA29 dapat dilaksanakan, justeru membantu graduan-graduan tersebut?"
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 22,YB TUAN HAJI AMINOLHUDA BIN HAJI HASSAN (PARIT YAANI),YB TUAN HAJI AMINOLHUDA BIN HAJI HASSAN,PARIT YAANI,Apakah langkah kerajaan Johor untuk memastikan pelajar luar bandar yang tiada kemudahan internet untuk meneruskan pembelajaran waktu PKPB dan sekolah dicutikan lebih awal?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 23,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,"Sistem perparitan, semak-semak, longkang-longkang di kawasan perumahan Kawasan DUN Tiram nampaknya tidak diberi perhatian. Ingin tindakan terperinci MBJB dan MPPG."
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 24,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,"Dewan-dewan tertinggal/terbiar tidak menyelenggara, boleh serah kepada pihak yang berminat untuk aktiviti-aktiviti. Seperti Dewan futsal di Desa Jaya DUN Tiram dan Dewan di Pasir Putih."
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 25,YB TUAN HAJI ROSLELI BIN JAHARI (JOHOR LAMA),YB TUAN HAJI ROSLELI BIN JAHARI,JOHOR LAMA,"Mohon dibina penebat banjir dan pam air untuk mengatasi masalah banjir dan banjir kilat yang sering berlaku di Taman Aman dan Taman Mawai, Kota Tinggi."
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 26,YB PUAN RASHIDAH BINTI ISMAIL (PASIR RAJA),YB PUAN RASHIDAH BINTI ISMAIL,PASIR RAJA,"Sepanjang mengharungi cabaran pandemik Covid-19, adakah terdapat peningkatan permohonan bantuan JKM di DUN Pasir Raja?"
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 27,YB TUAN MD. YSAHRUDDIN BIN KUSNI (BUKIT NANING),YB TUAN MD. YSAHRUDDIN BIN KUSNI,BUKIT NANING,"Dalam jumlah kos sebanyak RM177juta bagi menaiktaraf Jalan Muar - Yong Peng daripada 2 lorong kepada 4 lorong melalui RMK-12, adakah kaedah pembinaan jalan raya ini menggunakan alternatif baharu memandangkan jalan raya ini akan terbina di atas tanah gambut?"
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 28,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,Tapak kubur Islam Bakar Batu Johor Bahru sudah hampir penuh. Adakah Kerajaan Johor akan memperuntukkan dana untuk menambak tapak kubur Islam tersebut agar tapak kubur diperluaskan?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 29,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,Acara pecah tanah untuk pembinaan rumah RMMJ di Yong Peng telah dirasmikan pada 7 Mei 2018 namun sehingga kini projek perumahan tersebut masih belum dilaksanakan. Bilakah projek tersebut akan dimulakan?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 30,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,"Nyatakan statistik tentang pelajar sekolah rendah, sekolah menengah dan universiti di Johor yang tidak mampu pengajaran dan pembelajaran secara dalam talian dalam tempoh PKP akibat kesukaran untuk mendapatkan akses internet dan kekurangan kemudahan seperti tablet atau telefon mudah alih."
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 31,YB DATO' HAJI OSMAN BIN HAJI SAPIAN (KEMPAS),YB DATO' HAJI OSMAN BIN HAJI SAPIAN,KEMPAS,Sila nyatakan berapa banyak rumah dan kedai kuota Bumiputera yang tidak terjual melebihi 1 hingga 3 tahun di seluruh negeri Johor.
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 32,YB DATO’ IR SYED SIS BIN SYED ABDUL RAHMAN (TANJUNG SURAT),YB DATO’ IR SYED SIS BIN SYED ABDUL RAHMAN,TANJUNG SURAT,Adakah kerajaan bercadang untuk mendapatkan sumber air mentah dari bawah tanah (ground water) di masa akan datang?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 33,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,Apakah langkah-langkah khusus yang telah diambil oleh pihak kerajaan Johor bagi bagi membendung penularan Covid-19 di pusat-pusat tahanan negeri Johor bagi mengelak perkara yang sama berlaku seperti di negeri-negeri utara semenanjung?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 34,YB TUAN JIMMY PUAH WEE TSE (BUKIT BATU),YB TUAN JIMMY PUAH WEE TSE,BUKIT BATU,Apakah pendirian kerajaan negeri terhadap pelaksanaan PKPB di Johor sehingga 6/12/2020?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 35,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Mengapakah cadangan penubuhan Jawatankuasa-Jawatankuasa Pilihan Khas yang baru semasa Bengkel Memperkasakan Dewan September 2019 masih tidak dilaksanakan?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 36,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Adakah terdapat bantuan lain selain Bantuan Ihsan Covid-19 Johor?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 37,YB TUAN MOHD. KHUZZAN BIN ABU BAKAR (SEMERAH),YB TUAN MOHD. KHUZZAN BIN ABU BAKAR,SEMERAH,"Berdasarkan kepada peruntukan pembangunan di bawah butiran projek naik taraf, ubahsuai dan pembaikan bagi tahun 2020 yang telah diluluskan sebanyak 58 projek. Nyatakan berapa projek yang telah dijalankan dan siap untuk digunakan berdasarkan kepada bahagian-bahagian yang telah diperuntukkan."
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 38,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,Minta perincikan keseluruhan pencapaian dan keberhasilan melalui pelaksanaan program serta inisiatif oleh Kerajaan Pakatan Harapan sebelum ini.
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 39,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,Adakah Syarikat Minyak Saudi Aramco akan bekerjasama dengan Petrolium Nasional Berhad (PETRONAS) dalam Projek Pembangunan Bersepadu Penapisan Minyak dan Petrokimia (RAPID) di Pengerang dan adakah Pengerang meneruskan operasinya secara sepenuh?
SOALAN-DAN-JAWAPAN-LISAN-TIDAK-HABIS-DIJAWAB-PADA-30-NOV-2020.pdf,30/11/2020,After,Lisan,SOALAN 40,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,Cadangan untuk memasukkan Daerah Segamat di dalam senarai Korridor Pantai Timur (ECER) berada di peringkat mana? Bilakah cadangan ini dijangka akan diambil tindakan?
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 1,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Apakah rancangan kerajaan dalam mempromosi dan memperbudayakan sains dan teknologi Johor
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 2,YB DATUK ONN HAFIZ BIN GHAZI (LAYANG-LAYANG),YB DATUK ONN HAFIZ BIN GHAZI,LAYANG-LAYANG,Apakah perancangan dan tindakan kerajaan untuk menyelesaikan masalah kesesakan lalu lintas lebuh raya Ayer Hitam ke Skudai?
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 3,YB TUAN VIDYANANTHAN A/L RAMANADHAN (KAHANG),YB TUAN VIDYANANTHAN A/L RAMANADHAN,KAHANG,Apa impak positif kepada rakyat negeri Johor hasil dari pelaburan yang diterima kerana kebanyakan kekosongan jawatan tidak diisi oleh rakyat negeri Johor dan nyatakan apa yang telah dilakukan oleh kerajaan hari ini untuk menempatkan pencari kerja Johor di industri-industri bernilai tinggi ini?
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 4,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,N/A
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 5,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,N/A
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 6,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Sumbangan PIBG yang sepatutnya secara sukarela telah menjadi paksaan secara tidak bertulis dan berleluasa. Sila nyatakan langkah-langkah pengawalan untuk mencegah sumbangan paksaan PIBG.
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 7,YB SENATOR DATUK ZAHARI BIN SARIP (BULOH KASAP),YB SENATOR DATUK ZAHARI BIN SARIP,BULOH KASAP,Minta kerajaan menyatakan jumlah rumah PPRT yang telah dibina kerajaan negeri sejak 2014 hingga 2018 Dan adakah ia akan diteruskan untuk tahun-tahun akan ke hadapan.
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 8,YB TUAN MD. YSAHRUDDIN BIN KUSNI (BUKIT NANING),YB TUAN MD. YSAHRUDDIN BIN KUSNI,BUKIT NANING,Apakah teknologi pertanian baharu yang digunapakai dalam memajukan sektor industri nenas bagi meningkatkan pendapatan pengusaha-pengusaha tempatan menampung masa kini?
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 9,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,"Mengikut laporan lebih ramai pelancong menggunakan Jeti Tanjung Gemuk, Rompin daripada Jeti Mersing untuk melancong ke pulau berbanding tahun-tahun yang sebelumnya. Ini menjejaskan perniagaan makanan dan hotel di Mersing. Apakah rancangan kerajaan negeri Johor untuk meningkatkan balik penggunaan jeti Mersing?"
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 10,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Sila nyatakan keberkesanan peraturan pengasingan sisa pepejal yang berkuat kuasa pada 1 September 2015 dalam mengurangkan sisa pepejal yang dihantar ke pusat pelupusan sampah dan usaha-usaha kerajaan untuk meningkatkan amalan 3R di kalangan masyarakat bagi mengatasi lambakan sisa pepejal domestik.
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 11,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Sila nyatakan bilangan Kawasan Rukun Tetangga (KRT) dan bilangan KRT yang telah melaksanakan Skim Rondaan Sukarelawan di negeri Johor mengikut daerah.
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 12,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,Apakah hasil lawatan YB Exco Pelaburan ke luar negara untuk menarik pelabur-pelabur asing untuk melabur di Johor setakat kini ?
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 13,YB TUAN MD. YSAHRUDDIN BIN KUSNI (BUKIT NANING),YB TUAN MD. YSAHRUDDIN BIN KUSNI,BUKIT NANING,"Selepas 6 bulan tertubuh kerajaan, apakah inisiatif kerajaan negeri dalam usaha untuk menarik pelabur asing bagi menambah pendapatan negeri ke negeri Johor?"
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 14,YB TAN SRI DATO' HAJI MUHYIDDIN BIN MOHD. YASSIN (GAMBIR),YB TAN SRI DATO' HAJI MUHYIDDIN BIN MOHD. YASSIN,GAMBIR,Mohon nyatakan statistik pelaburan di negeri Johor dari tahun 2016 - 2018 dan langkah-langkah yang diambil untuk melonjakkan jumlah pelaburan di negeri ini.
20181206-SNJL.pdf,06/12/2018,Before,Lisan,SOALAN 15,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,"DUN Senggarang terdapat 2 pantai yang menjadi tumpuan pelancong dari dalam dan luar daerah. Adakah kerajaan Negeri Johor bercadang untuk membangunkan kedua-kedua tempat pelancongan ini dengan menyediakan kemudahan asas untuk pengunjung seperti tempat letak kereta, tandas dan menaik taraf tempat perniagaan."
